#单点定位程序结果文件
#年 ,月,日,时,分,秒,           X(m)        sigmaX(m)         Y(m)        sigmaY(m)        Z(m)         sigmaZ(m)     PDOP  卫星数
2013, 4,22, 0,56,30.000,  -2831741.782,  3.0470937302,   4675684.955,  3.0470937302,   3275381.495,  3.0470937302    1.821  8
2013, 4,22, 0,57, 0.000,  -2831741.843,  3.0409676028,   4675684.300,  3.0409676028,   3275381.723,  3.0409676028    1.821  8
2013, 4,22, 0,57,30.000,  -2831742.289,  3.0348436470,   4675684.866,  3.0348436470,   3275381.250,  3.0348436470    1.820  8
2013, 4,22, 0,58, 0.000,  -2831743.173,  3.0287222619,   4675685.992,  3.0287222619,   3275380.682,  3.0287222619    1.820  8
2013, 4,22, 0,58,30.000,  -2831741.841,  3.0226037367,   4675685.787,  3.0226037367,   3275377.483,  3.0226037367    1.819  8
2013, 4,22, 0,59, 0.000,  -2831741.883,  3.0164886561,   4675684.553,  3.0164886561,   3275376.555,  3.0164886561    1.819  8
2013, 4,22, 0,59,30.000,  -2831740.651,  3.0103775465,   4675683.886,  3.0103775465,   3275377.054,  3.0103775465    1.818  8
2013, 4,22, 1, 0, 0.000,  -2831741.318,  3.0042704803,   4675683.370,  3.0042704803,   3275378.411,  3.0042704803    1.818  8
2013, 4,22, 1, 0,30.000,  -2831742.029,  2.9981678462,   4675684.199,  2.9981678462,   3275379.319,  2.9981678462    1.817  8
2013, 4,22, 1, 1, 0.000,  -2831741.469,  2.9920700827,   4675684.718,  2.9920700827,   3275379.203,  2.9920700827    1.816  8
2013, 4,22, 1, 1,30.000,  -2831741.053,  2.9859775185,   4675685.359,  2.9859775185,   3275378.956,  2.9859775185    1.815  8
2013, 4,22, 1, 2, 0.000,  -2831741.177,  2.9798906131,   4675685.509,  2.9798906131,   3275379.989,  2.9798906131    1.814  8
2013, 4,22, 1, 2,30.000,  -2831739.925,  2.9738093828,   4675683.508,  2.9738093828,   3275377.274,  2.9738093828    1.814  8
2013, 4,22, 1, 3, 0.000,  -2831739.614,  2.9677347537,   4675683.696,  2.9677347537,   3275377.708,  2.9677347537    1.813  8
2013, 4,22, 1, 3,30.000,  -2831741.765,  2.9616668361,   4675684.652,  2.9616668361,   3275380.038,  2.9616668361    1.812  8
2013, 4,22, 1, 4, 0.000,  -2831741.639,  2.9556059104,   4675684.934,  2.9556059104,   3275379.809,  2.9556059104    1.811  8
2013, 4,22, 1, 4,30.000,  -2831739.006,  2.9495524373,   4675683.702,  2.9495524373,   3275378.032,  2.9495524373    1.810  8
2013, 4,22, 1, 5, 0.000,  -2831740.236,  2.9435067223,   4675684.197,  2.9435067223,   3275378.464,  2.9435067223    1.809  8
2013, 4,22, 1, 5,30.000,  -2831739.437,  2.9374691612,   4675683.184,  2.9374691612,   3275377.385,  2.9374691612    1.808  8
2013, 4,22, 1, 6, 0.000,  -2831741.314,  2.9314401402,   4675684.113,  2.9314401402,   3275378.092,  2.9314401402    1.807  8
2013, 4,22, 1, 6,30.000,  -2831741.784,  2.9254200871,   4675685.132,  2.9254200871,   3275378.338,  2.9254200871    1.805  8
2013, 4,22, 1, 7, 0.000,  -2831741.112,  3.3369516084,   4675685.064,  3.3369516084,   3275380.412,  3.3369516084    1.465  9
2013, 4,22, 1, 7,30.000,  -2831739.261,  3.3343909423,   4675683.552,  3.3343909423,   3275380.528,  3.3343909423    1.467  9
2013, 4,22, 1, 8, 0.000,  -2831739.903,  3.3318454225,   4675684.589,  3.3318454225,   3275379.297,  3.3318454225    1.468  9
2013, 4,22, 1, 8,30.000,  -2831740.382,  3.3293155883,   4675684.487,  3.3293155883,   3275379.782,  3.3293155883    1.470  9
2013, 4,22, 1, 9, 0.000,  -2831739.948,  3.3268015477,   4675685.173,  3.3268015477,   3275378.929,  3.3268015477    1.472  9
2013, 4,22, 1, 9,30.000,  -2831739.096,  3.3243035669,   4675685.701,  3.3243035669,   3275379.545,  3.3243035669    1.474  9
2013, 4,22, 1,10, 0.000,  -2831739.193,  3.3218215115,   4675686.798,  3.3218215115,   3275378.920,  3.3218215115    1.476  9
2013, 4,22, 1,10,30.000,  -2831738.970,  3.3193557111,   4675685.441,  3.3193557111,   3275378.850,  3.3193557111    1.477  9
2013, 4,22, 1,11, 0.000,  -2831737.849,  3.3169063328,   4675683.676,  3.3169063328,   3275377.616,  3.3169063328    1.479  9
2013, 4,22, 1,11,30.000,  -2831738.274,  3.3144735350,   4675684.594,  3.3144735350,   3275378.031,  3.3144735350    1.481  9
2013, 4,22, 1,12, 0.000,  -2831737.859,  3.3120574827,   4675685.246,  3.3120574827,   3275377.661,  3.3120574827    1.483  9
2013, 4,22, 1,12,30.000,  -2831736.367,  3.3096583256,   4675684.906,  3.3096583256,   3275375.895,  3.3096583256    1.485  9
2013, 4,22, 1,13, 0.000,  -2831734.857,  3.3072761942,   4675684.418,  3.3072761942,   3275374.376,  3.3072761942    1.487  9
2013, 4,22, 1,13,30.000,  -2831734.828,  3.3049111235,   4675684.684,  3.3049111235,   3275373.345,  3.3049111235    1.489  9
2013, 4,22, 1,14, 0.000,  -2831735.049,  3.3025635937,   4675684.049,  3.3025635937,   3275377.151,  3.3025635937    1.491  9
2013, 4,22, 1,14,30.000,  -2831734.646,  3.3002333382,   4675682.872,  3.3002333382,   3275376.983,  3.3002333382    1.493  9
2013, 4,22, 1,15, 0.000,  -2831735.556,  3.2979205764,   4675684.025,  3.2979205764,   3275376.590,  3.2979205764    1.495  9
2013, 4,22, 1,15,30.000,  -2831735.773,  3.2956255463,   4675683.875,  3.2956255463,   3275375.498,  3.2956255463    1.497  9
2013, 4,22, 1,16, 0.000,  -2831736.415,  3.2933484374,   4675683.605,  3.2933484374,   3275376.473,  3.2933484374    1.499  9
2013, 4,22, 1,16,30.000,  -2831742.647,  3.7912014562,   4675684.507,  3.7912014562,   3275382.730,  3.7912014562    1.324 10
2013, 4,22, 1,17, 0.000,  -2831742.333,  3.7891713188,   4675683.841,  3.7891713188,   3275380.760,  3.7891713188    1.325 10
2013, 4,22, 1,17,30.000,  -2831741.740,  3.7871479031,   4675683.844,  3.7871479031,   3275381.020,  3.7871479031    1.325 10
2013, 4,22, 1,18, 0.000,  -2831741.593,  3.7851310122,   4675685.020,  3.7851310122,   3275380.040,  3.7851310122    1.326 10
2013, 4,22, 1,18,30.000,  -2831742.553,  3.7831206998,   4675685.050,  3.7831206998,   3275381.497,  3.7831206998    1.326 10
